Date,V7.3 (no overlay),CHAMPION V7.3+V2 tuned,CHAMPION V7.3+V2 original,"B1 dip5 + quality + trend, n5","B2 RSI dip + quality + trend, n5","B3 dip5 + quality + trend, n3","B4 dip5 + quality + trend, n5, hold4w","B5 dip5 only (no gates), n5","B6 dip5 + trend only, n5","BLEND 50/50 champion + B4 dip5 + quality + trend, n5, hold4w",CONTROL SPY buy&hold,CONTROL QQQ buy&hold
2025-08-08,286239.7221355217,290811.4177214491,266954.1840440347,164531.0597031127,218623.87782528286,195283.51366594038,205921.16671509828,146505.70214892246,115902.77195243892,247248.17524354302,137354.96126846282,142713.42880332115
2025-08-11,284101.67226409004,288639.219853063,264960.186304604,163655.8378764153,217275.833696429,194443.6840576509,205050.22467006513,146531.9542268134,115668.29568614463,245801.90561947113,137083.3549506261,142291.15993859645
2025-08-12,290068.99638351006,294701.8514620691,270525.45910930523,166257.91732793415,219906.6183453311,197185.4009210229,207969.62703908954,149229.19363249978,117006.11374051015,250133.14217762725,138542.7417112648,144079.58296761487
2025-08-13,286394.3911799759,290968.5570721994,267098.4321876923,166577.37786451206,221441.4643661578,198245.66718339451,208697.44888738845,153799.88238231762,119047.79558906223,248986.48383707707,139016.9918572647,144151.62625362253
2025-08-14,286119.4352921883,290689.2097092904,266842.00158426375,167414.99986962962,221621.85828673647,199547.7881360874,209694.17857125102,154367.15361974388,119446.27013494271,249461.53697334864,139029.92232407848,144039.84697169185
2025-08-15,283386.7915164113,287912.92134290794,264293.4709889882,168198.67715708647,223145.00022467482,201734.16316097393,210502.8555550338,164228.6377299799,119911.26703070874,248751.28864877313,138704.41245528546,143406.45125491687
2025-08-18,281093.34459281067,285582.84448863607,262154.54614805285,166091.26386881038,220166.13143021744,200119.44663213188,207667.08222394277,165382.93593323446,119068.3267253039,246069.20049850323,138674.24136605326,143349.31086245834
2025-08-19,269626.6579215431,273933.0169155777,251460.4329719383,160701.0610851425,214727.57206432696,190608.16759121674,198116.06958708167,161059.99136577337,115955.99972935778,235391.6296368665,137921.90636586037,141404.41503148596
2025-08-20,267574.40675207536,271847.98808847857,249546.45320591796,160074.07465543467,214084.43290237352,189335.99029835843,197012.20647570002,161009.16342265892,115919.40588064314,233840.01570252885,137555.43671587427,140564.849986761
2025-08-21,266441.61596688366,270697.1048645652,248489.98474131303,160009.2336423092,213739.26422647812,189055.5438710931,196635.3143464235,159069.1467618112,114522.68053940477,233121.355907218,137003.60376899163,139914.06503407465
2025-08-22,270501.38349043776,274821.7132184864,252276.22348754038,163461.73575322726,218798.30521370677,191530.53763752835,199690.56775120035,160172.60884266725,115317.12394936694,236708.47010491084,139107.54503380944,142072.57405945953
2025-08-25,270158.5090422465,274473.36252964754,251956.45036917803,163691.0076112752,218429.66691149853,190890.5032704785,198747.33681451698,159459.0607244852,114803.40117627368,235999.40820293894,138495.3166966648,141662.7369065459
2025-08-26,272567.10454814247,276920.42706898315,254202.76560163958,165232.5361827569,218868.70275440218,194089.780918969,200517.98186440478,161095.45166292842,115981.52955940712,238102.69574162975,139075.19226087615,142231.54836439985
2025-08-27,271511.19507448224,275847.6530712665,253217.99853345516,163811.22861362083,218932.49036891462,191310.58259903375,200351.24245963708,159423.38654516902,114777.71736062181,237542.50122259045,139392.06851551056,142450.13424353677
2025-08-28,273675.0086746457,278046.02615538565,255236.02415808014,165103.0608600763,227814.88574197417,193138.407756449,209868.7672487497,160510.27791578643,115560.23059937474,244131.1837754523,139885.71436173114,143341.86699599586
2025-08-29,268047.5402637075,272328.6782815194,249987.70912106262,162085.05064460667,225397.4427288308,188699.850676091,206376.69404167816,158039.38820269014,113781.30037298241,239590.11019585902,139051.47310210147,141682.6124848195
2025-09-02,266862.65881052584,271124.8724202613,248882.65962212105,161025.0063250903,226186.83443928784,186534.22881458886,206431.4579547535,155778.92770102614,112545.81531386952,239092.35499515274,138021.07985361436,140495.29304311553
2025-09-03,266996.51469552313,271260.8661928796,249007.4969028882,160796.42209907828,225919.834048602,187023.92760479933,206659.54425162432,156887.27442112524,113029.40266871995,239284.4049467762,138769.07809230385,141600.63898998708
2025-09-04,269533.5482876069,273838.4201753122,251373.5966440917,161666.76905612898,227287.4150196744,188087.4187618214,207775.9319006299,156777.33037609686,113760.79148517038,241067.57439479165,139928.84252367594,142882.3333170862
2025-09-05,271347.4184246887,275681.2606524896,253065.25641372093,161521.9498816358,226114.4019461704,189281.08934964245,210512.68570128432,157911.39869118316,114942.33280105646,243466.35623542903,139523.56817029903,143088.5026450362
2025-09-08,275022.3599256737,279414.89671100583,256492.59697458317,162930.5579323104,229224.3245717182,190362.73581020522,213305.2456237691,157923.1793964086,115460.71107297912,246729.87981190594,139866.33196445985,143786.4826207322
2025-09-09,277598.2278459065,282031.90526648314,258894.91456251527,164611.8542718502,231929.78091722296,193574.69905920565,214368.6039774764,158650.80429015122,116470.5972950744,248500.3122121586,140189.67345250116,144193.84859190776
2025-09-10,285782.1575664424,290346.5451312987,266527.448106497,166845.6694663028,234343.3532005844,197922.4807166939,221537.14289971962,161750.64708875018,118347.95463322234,256318.31211953185,140594.93450292863,144241.0436149174
2025-09-11,283289.4423295433,287814.0173374264,264202.6807501149,166989.1770182874,235737.67544772694,196522.78156968422,219418.57193399346,162591.3497093324,117892.15897560887,253974.86015695843,141763.31924550992,145080.6086596424
2025-09-12,287361.63127869694,291951.24550652143,268000.50402245496,168274.5243523289,237655.2714379923,198711.58443587806,221677.90418506318,163335.5887252352,118688.61245072106,257107.83861855688,141715.86762501113,145721.44824287988
2025-09-15,289197.6446006136,293816.5828297922,269712.8150692572,168437.38081658524,236659.5728130169,198533.04088204802,222501.7946804429,165732.92899431338,118255.12666404429,258406.98127418567,142470.35770300633,146968.37925878042
2025-09-16,287609.38338328025,292202.95459930494,268231.5637105751,167089.83394419667,235993.8709749143,196191.62417993922,219708.4534143562,164714.99028782174,117301.67912989024,256075.34935009535,142274.20571414888,146844.1834256628
2025-09-17,283081.84520901646,287603.1045665333,264009.0705848078,168104.38473760764,235687.01020472325,197255.3173464936,217575.14010710013,164947.80378028424,117797.8254177081,252816.57084843228,142097.44942551214,146551.08307878012
2025-09-18,288111.563788776,292713.1556104875,268699.9094712259,168116.95646777897,233095.2360713445,200801.71515032023,221348.79188186774,167047.81992382015,118528.08908643814,257254.99958502557,142761.37302401316,147872.52856242642
2025-09-19,291012.94610508543,295660.8775355333,271405.8097672144,169765.64190466265,233013.52998163088,203284.0972043545,223072.67888906554,169352.5412164949,120039.00116455895,259552.08675874321,143468.46469330715,148873.53909382978
2025-09-22,289875.281208662,294505.04235321644,270344.79558695166,169829.72405869226,235494.1584746298,204965.2171688227,223947.59635539824,170190.81966178276,120072.71631117859,259553.74672316783,144147.22108038573,149581.46443897465
2025-09-23,288061.4203938653,292662.21134721563,268653.1445115141,167191.18456304027,229268.92198630323,202315.09928694874,217815.2941765028,170519.81251997058,120577.72561044598,255188.0347145954,143362.55991315836,148587.89777403377
2025-09-24,287067.29271350964,291652.205894571,267725.9966587808,167090.50680944888,230550.4156008889,201946.0614221062,219293.13969552398,170104.99999282724,120770.13522153982,255613.4025837007,142906.42838423708,148066.26617856533
2025-09-25,285438.06239099114,289996.9542182783,266206.53650795727,166054.99445454238,230981.53866971907,201181.5890799475,219327.33007578683,166960.7005248009,118683.82891986346,254907.97116639157,142247.13421212617,147427.91293769007
2025-09-26,284915.32305612636,289465.86591950327,265719.0169856302,166513.43052032744,232439.34740965252,201644.89985308185,220069.5503563394,167051.9749828361,118700.34505821942,255105.87119646612,143062.0861951303,148033.9740491048
2025-09-29,285829.27026282076,290394.4102910476,266571.3865624387,165885.04758251127,230888.67697259135,199358.40273423563,218077.90172198787,168092.77309638006,117796.3839284466,254360.66844030202,143464.14123475316,148719.5374736139
2025-09-30,288673.273153752,293283.83635164174,269223.77339925914,166180.24994010723,231034.72199075812,198728.69721929164,218145.87084629203,166172.03850583566,115703.67855694344,255665.7522531504,144004.54694810387,149126.90344478944
2025-10-01,289299.32219581894,293919.884375055,269807.6420878873,167029.6139087347,237580.9232586193,198432.57312799216,224014.7402454138,169154.4998490619,114760.01718480229,259382.12609252438,144495.2528425077,149842.27265639682
2025-10-02,291616.0219960901,296273.58549076825,271968.25313181337,168865.3089398889,239541.4461159884,200512.51471202608,225486.24844503938,169136.68037235085,116123.83555430449,261272.60276932275,144661.67273946307,150458.27913726043
2025-10-03,285263.9598542162,289820.0709919717,266044.16421281244,165195.0867541324,238655.01796921476,199069.27256016873,225110.98266461512,168597.37720957396,114638.53481640999,258209.63450734923,144659.53096461017,149824.88342048545
2025-10-06,288451.08708393807,293058.1016231474,269016.55722209613,167976.52158708696,244258.9067716261,200418.4188597548,226730.9144734927,169736.0786637092,114966.99512349062,260581.1224485433,145178.3193851909,150950.1049456306
2025-10-07,287770.81088334275,292366.9603487592,268382.1149556642,167549.53104817763,244561.84096714942,199973.7232089641,225555.5974361132,167407.6559634582,113389.88928168816,259598.45420423758,144640.0687496425,150155.24858155305
2025-10-08,290724.3597258586,295367.68198094034,271136.6670332222,168760.0417587315,246414.91068474783,200482.18940856206,226010.38989206392,168087.34147573137,113850.25929606697,261192.3713807216,145502.56547379118,151876.60100928822
2025-10-09,291292.6245228412,295945.02285459253,271666.6447178973,169208.52051965252,247536.10452694434,201778.0979211155,229725.5044258983,171213.1814781019,115967.47818752816,263594.35593527503,145081.0482192007,151692.79360197403
2025-10-10,279358.1812100066,283819.96783557424,260536.2902275127,162634.87790013125,238166.7724534505,194184.57928018042,220035.5209684525,163236.04934700555,110564.34340301238,252635.24435652976,141159.81764316966,146426.88724566254
2025-10-13,288978.93346948794,293594.37854018627,269508.8397051274,166715.45858122644,244369.0962493031,196260.79776628525,226799.29507493248,168957.4148789076,114757.71711359113,260868.40401772747,143325.7905610253,149534.269415965
2025-10-14,285398.09995183884,289956.35351653496,266169.2665572434,165263.11786422392,243811.45458140539,196363.62588787527,225508.47775443594,169404.3803520301,114191.1959386094,258509.79068081238,143150.69714106314,148538.2164086619
2025-10-15,287793.07653435395,292389.581617005,268402.8804477964,171145.45301973572,246247.51394897708,207998.53671933745,233498.44181733832,168898.93441055669,114384.49589969,264174.07442486554,143786.23224555116,149586.42196307494
2025-10-16,288243.7348625498,292847.4376628146,268823.17545573105,166070.69075009573,244911.43032863355,197576.74616199336,226368.12235882346,164979.50124355897,110149.48748031548,260347.38181157332,142807.00214044456,149032.51339877013
2025-10-17,288529.1114696606,293137.3721802159,269089.32467753766,166201.96383346483,245181.7908504731,197092.1749029126,226380.93602100146,163805.2145650065,110665.48477454102,260483.6292157144,143617.6173619453,150011.17717016186
2025-10-20,290538.63148774067,295178.9873726762,270963.4523239191,169125.501391878,248567.40118747746,202366.58855020592,230806.00381484683,168493.30861275503,114260.12450000584,263936.56151724956,145111.31242907865,151901.4341116621
2025-10-21,287710.6680277845,292305.8569178299,268326.0242537454,168355.6132194665,248912.68176549638,200558.7672093323,227812.23311059372,166750.70129158895,113221.2580661285,260940.29309043867,145109.13074537757,151861.6981157391
2025-10-22,285710.49736681196,290273.74040631764,266460.6160470677,164885.21845122747,246840.85953517692,194619.13065880883,223284.72735992583,162837.05944965174,110828.35514848366,257440.31797309214,144354.73378802816,150398.66756306385
2025-10-23,288843.7237337753,293457.00929374143,269382.7397899839,167876.6145901113,249372.81162681573,199050.23357932197,226165.47314850692,163970.644178894,112042.94185192868,260512.62454371603,145210.75197582055,151662.98781487573
2025-10-24,295021.9552027519,299733.91677219997,275144.709960759,170007.91111351427,252700.10858470065,201132.57222573482,229959.1481180831,164868.6040187552,113295.56183961668,265483.65100113093,146397.49478856957,153282.49116950494
2025-10-27,302499.6741735174,307331.0665981815,282118.6140417802,170800.75714660969,255829.4684195937,200926.49969878036,232022.39558164816,163648.61865674847,112540.60215269362,270039.1577486896,148124.6433146693,156012.3283163543
2025-10-28,308248.79516809597,313172.01003751997,287480.38526146964,170483.61793089076,255340.11730486265,198449.6538375003,232206.38844299436,160264.82566479946,110288.39766383207,272712.32603853807,148518.06474013353,157212.04914862104
2025-10-29,316767.762313879,321827.0383987293,295425.38292403624,170300.54313522106,252848.65082010822,196752.97907772815,234376.53391249277,159447.89019389238,109865.79228951091,277755.10710000474,148589.39515479977,157919.9744937659
2025-10-30,312334.00357608404,317322.46560654865,291290.3508003823,169909.69752319384,253354.174687784,197032.19239127365,233646.62817119592,156812.00834932868,108570.7987296167,275378.7567543851,146955.19433613628,155505.599614435
2025-10-31,312040.3832019055,317024.15565623954,291016.5132392544,170473.46496203932,255593.75289939746,200238.26929463056,237996.7896817664,159038.99247473778,110133.79498288124,277812.8937196532,147437.24001048272,156255.7472978651
2025-11-03,314779.4777248937,319806.9977983449,293571.05995956465,167730.90291111456,250339.81459658867,195712.7066345305,238506.31889955717,156566.4086301307,109282.04196476348,279329.6022239008,147713.94135793846,157003.40863893298
2025-11-04,303492.332192845,308339.5789170153,283044.39125259966,161260.56242135423,239090.1492922966,184300.42488909373,229335.3524830116,151887.8929781502,103803.19494528668,268951.2531273786,145963.00715831708,153816.53931616034
2025-11-05,303477.5357504585,308324.5461523258,283030.5917275911,163062.06470614666,241074.64691300743,188520.70105792783,233078.8253110847,153963.41669157374,105986.77682621972,271139.76125252276,146468.8252032358,154817.56500818787
2025-11-06,295628.19047702657,300349.8345709921,275710.09984367003,162290.16798796097,239836.7698097311,187220.30140350253,232312.83620333925,149695.3705829577,104566.76771334032,267187.75530287053,144897.30788213055,151933.7262411226
2025-11-07,294176.93389632844,298875.39915524435,274356.6223687465,162206.4188583029,239914.52579292093,186919.87208701405,231312.0938237242,150755.75201448624,105778.56590898053,265956.44775361376,145039.968711463,151454.33214456352
2025-11-10,307624.00473549997,312537.24072553753,286897.69038289785,165982.83897720597,247013.51553987345,194072.2016068456,240734.46198556706,152545.2115054265,110081.62944980626,277451.7855235469,147303.22609825825,154805.1332963768
2025-11-11,304420.2537232513,309282.32080405485,283909.79362638074,164610.5294719351,246440.1469583651,191898.90125684737,243280.420727121,154023.6815235888,108857.87119803004,277474.1611921932,147640.42925957113,154392.80980110096
2025-11-12,302331.8704999276,307160.58283774665,281962.1162209029,161900.6387658667,238376.47758012102,186382.6847231575,236418.65396679728,151989.62855883627,106658.87941861356,272609.29375453567,147722.57497209706,154271.10031034556
2025-11-13,290982.6426158876,295630.09005226655,271377.54799008527,154943.9682108613,226949.94184240105,178683.4194615943,228598.1843638153,147451.2807218625,102376.59802602237,262983.74918962433,145271.2670926271,151121.49580175785
2025-11-14,293413.26313182904,298099.53137547016,273644.4042870133,156893.51521146693,232848.28156049448,182007.52757960072,233624.54430530046,146640.90482727354,103397.40143833007,266973.3306126607,145247.50802500424,151235.7462654266
2025-11-17,292936.79410643305,297615.4523952992,273200.0375899389,151563.00697544697,225621.1557005931,172909.11008684576,227205.36824074085,147784.54750555774,102765.26460714376,263088.82241524325,143894.30540645166,149944.10656887863
2025-11-18,287886.273163487,292484.26674191665,268489.79790949676,149561.21246966007,222322.55564794646,170043.71780250617,224019.22740437236,146742.17403399682,101585.68200413472,258976.19585286797,142685.95860388206,148118.4338862994
2025-11-19,292093.59649882745,296758.7876044809,272413.6508241648,148606.95938981778,222116.04371659903,169229.97431011565,223458.05798050293,143290.80790534837,99088.49759806633,260544.2354731548,143237.17961509246,149002.70761167182
2025-11-20,284147.9844315326,288686.2716981782,265003.3781676295,141396.63425926675,212945.6163983263,160686.88941208262,214340.0971745702,140099.5615366145,96001.17700450457,251684.92594243577,141053.91286302087,145475.54291900687
2025-11-21,283479.1579156701,288006.762977877,264379.61415794893,141286.60400175265,211613.19664839812,163219.98539310403,216260.4855774871,142471.00860548194,98743.40689162658,252516.20882174312,142458.983681272,146568.4723146915
2025-11-24,297598.3573857786,302351.46812348283,277547.52581527387,144010.62851284942,216580.52921285472,165871.8744411481,218704.40551498055,144212.29436412512,100082.07286885475,260231.54491388562,144555.75465636485,150316.69406823145
2025-11-25,299206.0970132717,303984.8858647733,279046.9432169211,146352.2540840368,218292.07090573516,171453.7095623638,224437.48705104727,147388.07894100912,102152.54583385041,264345.31344410346,145915.43581127372,151243.20529251324
2025-11-26,303114.4498824206,307955.6612356869,282691.9689434547,147533.19105785998,220610.0357511876,171995.44329065408,225329.84032717967,147959.51148470372,103006.0620643448,266597.3194382169,146922.77504845598,152579.55366970866
2025-11-28,304642.758713908,309508.37954705616,284117.30723694235,148280.61810705997,222392.12437330227,173670.894532221,228578.9092272486,150016.55538525857,104190.46048512131,269191.46963443665,147724.74335284877,153816.53931616034
2025-12-01,300695.52098416997,305498.0982635757,280436.0165358874,146398.15399812593,223389.4791238328,172240.6395518906,227292.76572842294,148213.03590276052,102585.39762711732,266690.1919022966,147050.31042432418,153299.8804054163
2025-12-02,302041.6393046267,306865.7161967971,281691.4394911057,147441.42984620098,226282.1584851745,174512.05687231082,230320.62723635405,147405.08001512825,103316.45102353457,269063.48104245367,147322.68831322592,154499.6163983072
2025-12-03,302557.99083916546,307390.3146720946,282173.00159420684,146665.49547102832,229010.4799029751,175092.02909353553,233783.34762331392,147617.3765693442,102772.73148721682,271316.0650697431,147832.82981669865,154877.17658238445
2025-12-04,304305.3635679334,309165.5956734512,283802.6442501908,143021.88681939716,227742.50024274245,168653.3400200953,230847.43190592423,148879.4438522811,100219.55009717027,270395.90422924777,147940.90297759915,154733.10517099328
2025-12-05,307874.76878839335,312792.00987215154,287131.55908787105,142106.68317308617,226109.21454027924,166825.0873985368,231163.48453204337,148785.51481750445,99578.24057650646,272166.83241688734,148221.9144806595,155364.01454540604
2025-12-08,310159.53856788203,315113.2709947627,289262.39141142636,141614.84291753347,226548.98158233895,165112.0506074407,229894.51978232712,147805.9682109693,98630.42855535646,272429.6955285011,147776.62485549672,155065.9566744231
2025-12-09,311646.9744107825,316624.46351205703,290649.610553469,141037.3711733385,226911.33788672308,164324.3425275541,226255.55468809922,146686.52828407832,98937.29120161233,270926.81878440746,147649.06287372974,155257.2079481998
2025-12-10,313244.6668711448,318247.67361725983,292139.6577206731,141212.21473950584,227299.601916999,164404.14308125465,226188.9469817168,147468.25176808643,100041.7158146619,271581.40756551916,148628.31958473515,155893.09000733698
2025-12-11,310351.48203982157,315308.2801038433,289441.4026002017,142456.979629018,229188.38783526127,165321.41752205364,227453.10013804317,148520.38715040448,100947.6871631557,271086.14399450796,148974.169663156,155388.86280840405
2025-12-12,298590.3343534741,303359.2885132258,278472.6678606404,139293.38650946747,223396.23556278003,159274.64013166077,226739.81504236447,144965.54912689718,98692.73990210451,265524.51566345827,147372.38813217278,152418.0930224061
2025-12-15,295105.7500968503,299819.05000167905,275222.8591338164,136590.53606430424,221618.07895094264,155325.60679636445,224679.9366301,141223.81822830345,96717.60984299601,262769.05033592647,147149.73666811667,151653.04244542687
2025-12-16,297246.3906456295,301993.8799245776,277219.2730024701,137782.522627194,223067.08067615173,157275.25585666022,225768.80193398526,141416.26159541344,97561.63677670239,264358.8166961114,146747.68162849385,151953.6018193962
2025-12-17,287125.9431278015,291711.79304761504,267780.6954733768,134474.1421710994,218003.68328865347,151949.460880473,219254.7249827651,137640.85766342425,95219.02462080523,256044.70533050873,145132.92972184863,149136.83365361416
2025-12-18,293771.49644779705,298463.486237201,273978.5014620949,136347.09524121342,221717.36730126129,154702.44025546743,223102.5784427862,139773.5900647959,96545.23322580145,261254.5462908796,146228.86660201434,151297.8441819854
2025-12-19,301517.43831870286,306333.14290211187,281202.55679715826,139111.55577875412,225795.3660803757,158569.78662827204,227759.79503361334,142204.36908539457,98502.70424392782,267425.64141234086,147554.21284452977,153270.07461831803
2025-12-22,303204.1419761203,308046.78585225873,282775.6179894717,140554.34660394533,227527.47075291484,159893.474718114,229524.78932251237,139896.85776457583,97731.29661811709,269209.8273802447,148473.4599508057,153806.60910733562
2025-12-23,307429.8395287105,312339.9743970303,286716.6071497201,141727.7761281807,230390.9101631918,161456.13001563452,232043.2266802273,139809.2307841778,97301.07441343457,272562.7287554097,149152.0433995421,154526.93584304326
2025-12-24,307526.1135140382,312437.78602832305,286806.3946292707,142498.4215611976,229822.87765162764,162111.72945099918,232685.56011942567,142526.68628337712,98222.65266002866,272982.6553077435,149676.71172375628,154979.01049486626
2025-12-26,306437.08879948803,311331.36788757984,285790.7434753792,142446.37001126184,230813.77151274506,162245.86387150135,233313.9404396705,144933.31097682947,98041.29149593195,272867.90877681895,149661.5330584944,154969.08028604157
2025-12-29,302462.3349137732,307293.1309721202,282083.79053250817,141434.3260654272,228669.77003021238,161345.57505576266,232308.2045443801,143076.76571007172,96313.51719907882,270510.12277019996,149128.19121127346,154218.93260261146
2025-12-30,297871.67535947106,302629.1514122496,277802.42885985237,140779.90690554757,227796.9461385279,161014.88588443954,232328.3977687749,142071.97133988884,95362.75529314372,268469.0292713169,148946.08713697913,153861.24799680777
2025-12-31,294821.8047529628,299530.56960701116,274958.04474318936,139615.4164514855,225521.95341808436,159949.0223999759,231140.31343180872,143282.9853246717,95105.50213716026,266408.168553236,147842.5542727078,152589.48387853338
2026-01-02,294091.5236423905,298788.6247661055,274276.96667149075,137357.22605541805,221969.7127729555,158229.86541611407,230879.87777061516,146486.03599738836,97883.03483188551,265928.1319180259,148113.54865487228,152293.89718928852
2026-01-05,292292.2933687589,296960.65797387104,272598.96039751446,138735.62688392072,225695.51022153985,155926.5747133642,229159.3363674629,145938.7453551944,98489.1672916811,264123.8051987717,149100.0022615014,153503.5633910041
2026-01-06,297009.3754464302,301753.0792223326,276998.22681560187,141945.12691531907,229900.98580606282,160782.52155798418,230962.2967757883,149347.95455382147,100598.69479785576,267294.07682618784,149986.7369594513,154852.32831938643
2026-01-07,297631.32717207226,302384.964488776,277578.27424645756,140660.67251358443,230531.1981201528,158809.25628014695,233687.2932898547,149411.47268195346,99717.92901648978,269150.76762163785,149503.26786951936,155001.37241550206
2026-01-08,293496.83136764064,298184.4343265755,273722.34207299433,139250.4078641293,225024.9799668958,156258.71642633888,230581.38488849247,146913.16061212358,98373.17321051414,265492.7116968271,149488.08920425747,154119.56987186772
2026-01-09,295305.3533278081,300021.84120809723,275409.0140016851,139619.02203898842,225179.80896653718,157298.6082916762,232641.8644148627,146386.4958491537,98230.50190494365,267496.91614199174,150476.7111916383,155654.64371055065
2026-01-12,302546.85160847375,307378.9975304848,282162.6128745072,144076.02348488715,231866.50321607335,164260.03245172778,239109.7131546476,150966.29232042367,101822.11966669149,274495.14499437215,150713.024784725,155783.79706776852
2026-01-13,302478.6476557648,307309.70425408863,282099.00419571117,144800.698703113,230149.64569493057,164261.42355209403,239413.46421143305,149526.04801210976,101882.94091739955,274638.5562284469,150411.6730720368,155552.79463744466
2026-01-14,295930.446168301,300656.9177579033,275991.9909132772,141682.73739000855,226889.31854161626,159398.85797147715,235122.24422955478,146386.03976963097,100610.71969039468,269204.50796548644,149672.37496225288,153891.05378390607
2026-01-15,299169.2035430665,303947.40314820636,279012.53546190483,143346.5112340581,228203.06269186724,161794.27068883946,238635.9940845458,148909.09808772765,100562.99158342331,272689.1816690376,150079.96402882482,154444.97750883503
2026-01-16,294994.5821331891,299706.1065119485,275119.18116484134,143079.3003307228,225841.8506086071,160193.93353753115,235488.54038501438,146893.85913215336,100665.33989404768,268988.3261532701,149954.21124817582,154315.80899099298
2026-01-20,290812.06924559106,295456.79235874116,271218.46708214056,140000.22686908292,223640.6696998599,157026.7669999155,232390.38528570687,144075.72293297513,98974.19194601881,265311.98760397465,146901.6233589149,151037.03596456326
2026-01-21,293526.22802029364,298214.30048970087,273749.7581121243,141769.89610336552,227385.45455071822,157801.46918309858,233549.1517549355,144371.716306639,99313.08555329047,267211.5320400342,148597.0310477536,153078.82334454134
2026-01-22,299074.72728470375,303851.417956387,278924.42458660563,142702.29315990064,231275.94691394505,158700.24421078275,237917.67971193822,145953.80225612328,99809.87200880046,272236.16028133564,149373.19163031635,154191.6131578754
2026-01-23,300989.1460065496,305796.41293632507,280709.85843204166,142375.93175870623,229809.8799690102,157672.22700561502,238944.6220791542,146115.67817016685,99973.62648335804,273695.00788261305,149427.37454320997,154678.45112089696
2026-01-26,305179.05374494847,310053.2400476543,284617.4691339361,142619.31761479736,229585.5182868433,158205.00012804478,241949.65437554923,146275.41792786968,101001.41695059763,277321.0195369964,150186.18807975916,155359.05702130575
2026-01-27,308420.25014980766,313346.2034231725,287640.2883818391,142145.83565230708,229627.98962240916,158825.53035656782,244264.6908358445,146974.08050816273,100643.45202986267,280120.42206951877,150784.5680465816,156767.43352388468
2026-01-28,308397.8933758247,313323.4895765786,287619.437906189,140777.03186651797,227549.00526289543,156381.5223173073,243945.36784521016,145821.5072595258,99051.33546789482,279927.1710989477,150769.38938131972,157286.56361636677
2026-01-29,301457.1121200423,306271.8531998046,281146.2951049664,140130.65675037476,226821.47460315493,155255.30405747614,243355.85120554434,142875.61209972837,97939.90134712945,276438.92550102953,150470.2060493832,156345.16465916
2026-01-30,296453.6696179775,301188.4979035599,276479.96193294926,139203.31711487527,225611.4635561065,153615.41617957794,239760.8721422905,141479.7411092749,93036.67779573634,272102.9745495347,150021.41774852903,154467.32426884669
2026-02-02,296137.0413029161,300866.81253960414,276184.6666019524,139676.5937136787,226293.17537928413,154874.97005245573,239791.65826513327,140005.8568395956,93447.02119624086,271975.13379207306,150767.23430351744,155527.96153507082
2026-02-03,284284.5271696943,288824.9952372039,265130.7212735449,128035.31894934153,214968.91792880135,140678.6550790634,231644.80896281826,140076.13367684363,89626.5923010252,261912.26517609088,149492.42596576086,153138.4349187379
2026-02-04,281633.74452180654,286131.87544882356,262658.53637354024,127733.80124452492,217037.09956269967,142067.7757220907,228803.39923379137,132836.3315498146,88914.17742021053,259084.83907792994,148768.30652123882,150463.25182198486
2026-02-05,269416.96426647966,273719.9741252157,251264.86752711097,122306.89386192449,211108.71940899544,134060.18057637213,220749.8109619161,123713.39305625361,83971.53650297133,248905.78683468813,146910.29688192168,148297.28376951333
2026-02-06,281513.81435473973,286010.02980960876,262546.68655880203,126451.63118083567,216109.15296685862,139186.39340005067,236031.82696801622,131967.99658668533,86771.43867197921,263109.33050629025,149728.7395588476,151431.9853845519
2026-02-09,284833.7893184015,289383.02996059787,265642.97662245476,129190.65211125009,218521.7719200562,145825.8190294294,240391.44223682827,134150.07878994822,88628.5425696743,267090.6677920958,150450.70392556733,152591.9702208956
2026-02-10,281393.6146543287,285887.9103321811,262434.5853706574,127118.5695606691,215016.91190798915,144089.56897133373,237851.1079486069,134489.41070638495,88298.88628198506,264066.4906301516,150053.94345980446,151884.04487575073
2026-02-11,278068.80900292983,282510.0023398242,259333.7900891627,125594.83121992955,212439.5582317015,143733.8556161353,236033.9739144463,124586.6420842049,87062.22571563814,261497.7449928817,150019.26267072672,152291.41084692627
2026-02-12,272205.61343531375,276553.1623782858,253865.6301253178,123775.6063776197,209362.3987811849,140987.79162910773,232254.43481162717,121915.49366907131,84702.55525482899,256647.20976886936,147701.63612974633,149193.9740460727
2026-02-13,272102.18155902554,276448.07853333035,253769.16702113132,123527.45512868992,208942.65904201544,138574.8027181772,230428.56466494163,123984.90392119996,85087.7128415337,255589.63267494197,147805.69179992896,149511.90749532921
2026-02-17,274251.90297957923,278632.1343637137,255774.04993348333,124392.24715337982,210297.2114245144,138635.0964183915,232160.04401484822,122856.44825873966,85003.16558208577,257559.53729542464,148044.17377376737,149357.9058751133
2026-02-18,277277.1819500241,281705.7317660387,258595.49928731663,125143.6855424021,212154.18474556503,140567.1476932793,234104.02348231428,124346.63830530718,86325.95156585747,260058.44021779305,148789.97702580638,150473.18203080958
2026-02-19,271846.10888876324,276187.9159824339,253530.3473694218,123155.8338086442,209445.78559749917,136690.31448897658,229564.30849415387,124353.52534112932,84843.91106294525,254990.0269856953,148397.55332154693,149896.91154586896
